danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.537,0.695,11.0,-9.88,1.0,0.0377,0.00393,0.188,0.084,0.77,131.307,audio_features,1HRx7dciQYCv76XvbBDAGM,spotify:track:1HRx7dciQYCv76XvbBDAGM,https://api.spotify.com/v1/tracks/1HRx7dciQYCv76XvbBDAGM,https://api.spotify.com/v1/audio-analysis/1HRx7dciQYCv76XvbBDAGM,295693.0,4.0,
0.639,0.496,1.0,-6.844,0.0,0.0375,0.713,0.254,0.0545,0.467,140.394,audio_features,1TRIYxcVJYPki5AX2hZzZT,spotify:track:1TRIYxcVJYPki5AX2hZzZT,https://api.spotify.com/v1/tracks/1TRIYxcVJYPki5AX2hZzZT,https://api.spotify.com/v1/audio-analysis/1TRIYxcVJYPki5AX2hZzZT,445533.0,3.0,
0.648,0.544,1.0,-8.963,1.0,0.179,0.343,2.93e-06,0.087,0.619,153.063,audio_features,1cXc92MX9kFjMrrDsvdf9w,spotify:track:1cXc92MX9kFjMrrDsvdf9w,https://api.spotify.com/v1/tracks/1cXc92MX9kFjMrrDsvdf9w,https://api.spotify.com/v1/audio-analysis/1cXc92MX9kFjMrrDsvdf9w,182827.0,4.0,
0.84,0.412,1.0,-14.23,1.0,0.056,0.0217,0.784,0.041,0.963,122.807,audio_features,0WvSYVnEXD7QLa5pDJ920S,spotify:track:0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/tracks/0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/audio-analysis/0WvSYVnEXD7QLa5pDJ920S,156398.0,4.0,
0.566,0.657,4.0,-10.33,1.0,0.0693,0.751,0.896,0.156,0.643,145.359,audio_features,57W5o6ojTFtydDMZ0mDDB3,spotify:track:57W5o6ojTFtydDMZ0mDDB3,https://api.spotify.com/v1/tracks/57W5o6ojTFtydDMZ0mDDB3,https://api.spotify.com/v1/audio-analysis/57W5o6ojTFtydDMZ0mDDB3,164893.0,4.0,
0.519,0.779,4.0,-9.159,1.0,0.0648,0.573,8.13e-05,0.286,0.888,113.487,audio_features,65VzqBb5ogD2xIFD8jetMG,spotify:track:65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/tracks/65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/audio-analysis/65VzqBb5ogD2xIFD8jetMG,173040.0,4.0,
0.621,0.519,11.0,-13.328,0.0,0.102,0.837,0.00246,0.162,0.775,117.005,audio_features,36ccrof5DFicLrejE4hEye,spotify:track:36ccrof5DFicLrejE4hEye,https://api.spotify.com/v1/tracks/36ccrof5DFicLrejE4hEye,https://api.spotify.com/v1/audio-analysis/36ccrof5DFicLrejE4hEye,167267.0,4.0,
0.67,0.174,11.0,-15.902,1.0,0.0635,0.841,0.00505,0.117,0.386,149.1,audio_features,4Ra0IrmzAPudI6QMvNF8cg,spotify:track:4Ra0IrmzAPudI6QMvNF8cg,https://api.spotify.com/v1/tracks/4Ra0IrmzAPudI6QMvNF8cg,https://api.spotify.com/v1/audio-analysis/4Ra0IrmzAPudI6QMvNF8cg,190920.0,4.0,
0.73,0.235,0.0,-15.276,1.0,0.0355,0.527,0.0112,0.0663,0.624,87.226,audio_features,3gg0xEc2b4eEbYySLmfFU1,spotify:track:3gg0xEc2b4eEbYySLmfFU1,https://api.spotify.com/v1/tracks/3gg0xEc2b4eEbYySLmfFU1,https://api.spotify.com/v1/audio-analysis/3gg0xEc2b4eEbYySLmfFU1,247373.0,4.0,
0.469,0.236,7.0,-16.981,1.0,0.0364,0.407,0.0434,0.215,0.415,82.232,audio_features,2PcbVKT28p9mOlWBDL371J,spotify:track:2PcbVKT28p9mOlWBDL371J,https://api.spotify.com/v1/tracks/2PcbVKT28p9mOlWBDL371J,https://api.spotify.com/v1/audio-analysis/2PcbVKT28p9mOlWBDL371J,399173.0,4.0,
0.556,0.567,9.0,-11.426,0.0,0.0333,0.0581,0.00143,0.0907,0.858,141.345,audio_features,2hv2NiSq8p4pgL28pxcqAJ,spotify:track:2hv2NiSq8p4pgL28pxcqAJ,https://api.spotify.com/v1/tracks/2hv2NiSq8p4pgL28pxcqAJ,https://api.spotify.com/v1/audio-analysis/2hv2NiSq8p4pgL28pxcqAJ,227751.0,4.0,
0.447,0.464,2.0,-11.622,1.0,0.12,0.807,0.000118,0.249,0.62,175.465,audio_features,5goa9CsIDXc9G0Df9dL9ft,spotify:track:5goa9CsIDXc9G0Df9dL9ft,https://api.spotify.com/v1/tracks/5goa9CsIDXc9G0Df9dL9ft,https://api.spotify.com/v1/audio-analysis/5goa9CsIDXc9G0Df9dL9ft,431853.0,3.0,
0.56,0.73,1.0,-5.69,1.0,0.0362,0.219,0.144,0.179,0.963,151.594,audio_features,2r6Ve8kNEzqg3u45UL0muX,spotify:track:2r6Ve8kNEzqg3u45UL0muX,https://api.spotify.com/v1/tracks/2r6Ve8kNEzqg3u45UL0muX,https://api.spotify.com/v1/audio-analysis/2r6Ve8kNEzqg3u45UL0muX,194667.0,4.0,
0.686,0.593,0.0,-10.078,1.0,0.0597,0.468,2.19e-05,0.352,0.946,92.82,audio_features,7p5Xpx7dd9wSPJF4Q4Nfbu,spotify:track:7p5Xpx7dd9wSPJF4Q4Nfbu,https://api.spotify.com/v1/tracks/7p5Xpx7dd9wSPJF4Q4Nfbu,https://api.spotify.com/v1/audio-analysis/7p5Xpx7dd9wSPJF4Q4Nfbu,159707.0,4.0,
0.489,0.747,10.0,-8.295,1.0,0.101,0.0655,9.82e-05,0.0422,0.626,109.799,audio_features,01noJYGB8kT65mi8Pc2Ola,spotify:track:01noJYGB8kT65mi8Pc2Ola,https://api.spotify.com/v1/tracks/01noJYGB8kT65mi8Pc2Ola,https://api.spotify.com/v1/audio-analysis/01noJYGB8kT65mi8Pc2Ola,274440.0,3.0,
0.705,0.483,1.0,-12.209,1.0,0.0542,0.15,0.0265,0.202,0.713,122.863,audio_features,2Cg3GUkhjX96nO4p2WRlIa,spotify:track:2Cg3GUkhjX96nO4p2WRlIa,https://api.spotify.com/v1/tracks/2Cg3GUkhjX96nO4p2WRlIa,https://api.spotify.com/v1/audio-analysis/2Cg3GUkhjX96nO4p2WRlIa,181786.0,4.0,
0.502,0.753,11.0,-9.625,0.0,0.0395,0.142,0.00824,0.0891,0.927,122.656,audio_features,2XBeWZJeIojOrFOfVvn2dF,spotify:track:2XBeWZJeIojOrFOfVvn2dF,https://api.spotify.com/v1/tracks/2XBeWZJeIojOrFOfVvn2dF,https://api.spotify.com/v1/audio-analysis/2XBeWZJeIojOrFOfVvn2dF,367533.0,4.0,
0.433,0.7,11.0,-8.197,1.0,0.163,0.843,0.324,0.102,0.8,80.623,audio_features,73GEVn1tqk9bn0KbtWsiqj,spotify:track:73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/tracks/73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/audio-analysis/73GEVn1tqk9bn0KbtWsiqj,176186.0,4.0,
0.606,0.301,0.0,-11.402,1.0,0.0423,0.545,0.00194,0.0419,0.457,100.979,audio_features,1i7nQGgwloILcp6ZftH2Qa,spotify:track:1i7nQGgwloILcp6ZftH2Qa,https://api.spotify.com/v1/tracks/1i7nQGgwloILcp6ZftH2Qa,https://api.spotify.com/v1/audio-analysis/1i7nQGgwloILcp6ZftH2Qa,183027.0,4.0,
0.584,0.278,4.0,-18.566,1.0,0.0312,0.55,0.21,0.255,0.75,81.712,audio_features,3Gq3uFAdJltar4ddwboPby,spotify:track:3Gq3uFAdJltar4ddwboPby,https://api.spotify.com/v1/tracks/3Gq3uFAdJltar4ddwboPby,https://api.spotify.com/v1/audio-analysis/3Gq3uFAdJltar4ddwboPby,215027.0,4.0,
0.303,0.492,0.0,-10.716,1.0,0.039,0.197,0.63,0.288,0.677,200.018,audio_features,1ekio2Gk6WycLArAUJZfxM,spotify:track:1ekio2Gk6WycLArAUJZfxM,https://api.spotify.com/v1/tracks/1ekio2Gk6WycLArAUJZfxM,https://api.spotify.com/v1/audio-analysis/1ekio2Gk6WycLArAUJZfxM,414960.0,3.0,
0.536,0.723,8.0,-13.898,0.0,0.0415,0.165,0.00812,0.288,0.916,126.737,audio_features,4lbqUtqgX3dITgYJMBjCDS,spotify:track:4lbqUtqgX3dITgYJMBjCDS,https://api.spotify.com/v1/tracks/4lbqUtqgX3dITgYJMBjCDS,https://api.spotify.com/v1/audio-analysis/4lbqUtqgX3dITgYJMBjCDS,210493.0,4.0,
0.693,0.454,10.0,-10.275,0.0,0.03,0.417,0.000315,0.156,0.914,112.214,audio_features,2uDIGXUD5hLdM7wzyl1PaR,spotify:track:2uDIGXUD5hLdM7wzyl1PaR,https://api.spotify.com/v1/tracks/2uDIGXUD5hLdM7wzyl1PaR,https://api.spotify.com/v1/audio-analysis/2uDIGXUD5hLdM7wzyl1PaR,183133.0,4.0,
0.767,0.496,10.0,-11.399,1.0,0.0307,0.237,0.0723,0.0853,0.751,110.932,audio_features,6tilCYbheGMHo3Hw4F22hF,spotify:track:6tilCYbheGMHo3Hw4F22hF,https://api.spotify.com/v1/tracks/6tilCYbheGMHo3Hw4F22hF,https://api.spotify.com/v1/audio-analysis/6tilCYbheGMHo3Hw4F22hF,252133.0,4.0,
0.523,0.568,9.0,-12.584,1.0,0.0751,0.652,0.00534,0.1,0.813,135.448,audio_features,79lwbvYgFFw3eNbBx4bBRw,spotify:track:79lwbvYgFFw3eNbBx4bBRw,https://api.spotify.com/v1/tracks/79lwbvYgFFw3eNbBx4bBRw,https://api.spotify.com/v1/audio-analysis/79lwbvYgFFw3eNbBx4bBRw,259760.0,4.0,
0.566,0.424,7.0,-8.689,0.0,0.0392,0.669,0.00456,0.175,0.431,105.768,audio_features,7pzDaHQx6WFWtdx9PLPxcx,spotify:track:7pzDaHQx6WFWtdx9PLPxcx,https://api.spotify.com/v1/tracks/7pzDaHQx6WFWtdx9PLPxcx,https://api.spotify.com/v1/audio-analysis/7pzDaHQx6WFWtdx9PLPxcx,163440.0,1.0,
0.49,0.338,2.0,-13.657,1.0,0.2,0.472,4.31e-06,0.109,0.463,140.533,audio_features,5KZrHPwscBkXturVJCJlM4,spotify:track:5KZrHPwscBkXturVJCJlM4,https://api.spotify.com/v1/tracks/5KZrHPwscBkXturVJCJlM4,https://api.spotify.com/v1/audio-analysis/5KZrHPwscBkXturVJCJlM4,362400.0,3.0,
0.554,0.49,9.0,-8.725,1.0,0.0267,0.736,0.00728,0.327,0.578,67.591,audio_features,0tYJ6uY0ETQOtOM8KySMSp,spotify:track:0tYJ6uY0ETQOtOM8KySMSp,https://api.spotify.com/v1/tracks/0tYJ6uY0ETQOtOM8KySMSp,https://api.spotify.com/v1/audio-analysis/0tYJ6uY0ETQOtOM8KySMSp,232453.0,4.0,
0.636,0.668,0.0,-6.857,1.0,0.0568,0.749,0.00121,0.0555,0.666,94.668,audio_features,6KSa2Y1HnG0XlPQfEN4Xgi,spotify:track:6KSa2Y1HnG0XlPQfEN4Xgi,https://api.spotify.com/v1/tracks/6KSa2Y1HnG0XlPQfEN4Xgi,https://api.spotify.com/v1/audio-analysis/6KSa2Y1HnG0XlPQfEN4Xgi,189133.0,4.0,
0.638,0.738,9.0,-9.563,1.0,0.0271,0.0315,0.000634,0.211,0.816,104.098,audio_features,44s75M70lhq25s3CiW0pxq,spotify:track:44s75M70lhq25s3CiW0pxq,https://api.spotify.com/v1/tracks/44s75M70lhq25s3CiW0pxq,https://api.spotify.com/v1/audio-analysis/44s75M70lhq25s3CiW0pxq,304600.0,3.0,
0.705,0.401,9.0,-9.506,0.0,0.0475,0.812,0.0,0.319,0.649,104.956,audio_features,50y6y3iwBlKKev2U4a6GK5,spotify:track:50y6y3iwBlKKev2U4a6GK5,https://api.spotify.com/v1/tracks/50y6y3iwBlKKev2U4a6GK5,https://api.spotify.com/v1/audio-analysis/50y6y3iwBlKKev2U4a6GK5,167227.0,4.0,
0.48,0.303,5.0,-13.675,1.0,0.0384,0.812,0.0,0.0889,0.643,98.282,audio_features,3NWDb3bbMBTArBblzG4jMX,spotify:track:3NWDb3bbMBTArBblzG4jMX,https://api.spotify.com/v1/tracks/3NWDb3bbMBTArBblzG4jMX,https://api.spotify.com/v1/audio-analysis/3NWDb3bbMBTArBblzG4jMX,180453.0,3.0,
0.5,0.638,2.0,-7.262,1.0,0.0461,0.125,0.0285,0.199,0.746,122.621,audio_features,512gC8sU5PxZAFrskHEfzk,spotify:track:512gC8sU5PxZAFrskHEfzk,https://api.spotify.com/v1/tracks/512gC8sU5PxZAFrskHEfzk,https://api.spotify.com/v1/audio-analysis/512gC8sU5PxZAFrskHEfzk,239267.0,4.0,
0.642,0.708,9.0,-13.402,1.0,0.0543,0.0346,0.0103,0.0844,0.775,108.143,audio_features,65dalI2zUxJy2ITurZAaUb,spotify:track:65dalI2zUxJy2ITurZAaUb,https://api.spotify.com/v1/tracks/65dalI2zUxJy2ITurZAaUb,https://api.spotify.com/v1/audio-analysis/65dalI2zUxJy2ITurZAaUb,215800.0,4.0,
0.874,0.714,7.0,-6.664,1.0,0.129,0.0155,0.0,0.0968,0.541,95.826,audio_features,6o2g1BJvtYQssH84kBYs7y,spotify:track:6o2g1BJvtYQssH84kBYs7y,https://api.spotify.com/v1/tracks/6o2g1BJvtYQssH84kBYs7y,https://api.spotify.com/v1/audio-analysis/6o2g1BJvtYQssH84kBYs7y,265600.0,4.0,
0.816,0.775,11.0,-3.323,1.0,0.234,0.16,0.00031,0.0543,0.527,93.431,audio_features,503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587.0,4.0,
0.639,0.628,6.0,-7.578,0.0,0.0399,0.0381,0.0,0.386,0.43,90.482,audio_features,5TRPicyLGbAF2LGBFbHGvO,spotify:track:5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,237507.0,4.0,
0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,1auxYwYrFRqZP7t3s7w4um,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333.0,4.0,
0.802,0.785,9.0,-4.781,1.0,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400.0,4.0,
0.901,0.697,9.0,-3.439,1.0,0.28,0.145,0.0,0.287,0.67,93.941,audio_features,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827.0,4.0,
0.916,0.844,7.0,-3.967,1.0,0.236,0.0394,0.0,0.0778,0.586,95.19,audio_features,0Z2J91b2iTGLVTZC4fKgxf,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627.0,4.0,
0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,0j2T0R9dR9qdJYsB7ciXhf,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,311867.0,4.0,
0.489,0.692,1.0,-6.672,1.0,0.41,0.0322,0.00608,0.315,0.527,96.946,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707.0,4.0,
0.922,0.909,10.0,-2.429,0.0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507.0,4.0,
0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240.0,4.0,
0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,audio_features,2NBQmPrOEEjA8VbeWOQGxO,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,266067.0,4.0,
0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667.0,4.0,
0.899,0.713,6.0,-2.752,0.0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467.0,4.0,
0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533.0,4.0,
0.669,0.821,11.0,-4.37,0.0,0.29,0.00182,0.0,0.147,0.684,94.895,audio_features,5Tbpp3OLLClPJF8t1DmrFD,spotify:track:5Tbpp3OLLClPJF8t1DmrFD,https://api.spotify.com/v1/tracks/5Tbpp3OLLClPJF8t1DmrFD,https://api.spotify.com/v1/audio-analysis/5Tbpp3OLLClPJF8t1DmrFD,237573.0,4.0,
0.542,0.914,0.0,-4.747,0.0,0.113,0.0161,0.0,0.744,0.576,153.993,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093.0,4.0,
0.457,0.906,5.0,-2.278,0.0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,5UsLjwBaTHBX4ektWIr4XX,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707.0,5.0,
0.905,0.544,8.0,-4.354,0.0,0.117,0.258,0.0,0.0618,0.882,90.026,audio_features,4YA5g2UpNLmdql8fdrhlwY,spotify:track:4YA5g2UpNLmdql8fdrhlwY,https://api.spotify.com/v1/tracks/4YA5g2UpNLmdql8fdrhlwY,https://api.spotify.com/v1/audio-analysis/4YA5g2UpNLmdql8fdrhlwY,230107.0,4.0,
0.6,0.706,10.0,-7.899,0.0,0.361,0.209,0.0,0.125,0.58,173.926,audio_features,4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/audio-analysis/4IYKjN1DrYzxKXt0umJqsG,253533.0,4.0,
0.603,0.762,4.0,-7.744,0.0,0.285,0.0953,1.53e-05,0.478,0.379,94.726,audio_features,39QBkWKnap8wRSW4WB9OK0,spotify:track:39QBkWKnap8wRSW4WB9OK0,https://api.spotify.com/v1/tracks/39QBkWKnap8wRSW4WB9OK0,https://api.spotify.com/v1/audio-analysis/39QBkWKnap8wRSW4WB9OK0,211867.0,4.0,
0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,audio_features,4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,257400.0,4.0,
0.925,0.659,3.0,-4.763,1.0,0.231,0.206,7.88e-05,0.279,0.71,97.018,audio_features,69bHJ9qs5FrUJbKP8xU8uZ,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,214227.0,4.0,
0.849,0.521,11.0,-12.999,0.0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,7nYvUtkQMx1v80S2FH2s9J,spotify:track:7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/tracks/7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,248867.0,4.0,
0.811,0.823,4.0,-5.921,0.0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,audio_features,7L93GESzq43UkKUt5FsOCq,spotify:track:7L93GESzq43UkKUt5FsOCq,https://api.spotify.com/v1/tracks/7L93GESzq43UkKUt5FsOCq,https://api.spotify.com/v1/audio-analysis/7L93GESzq43UkKUt5FsOCq,218547.0,4.0,
0.754,0.631,7.0,-4.751,0.0,0.307,0.552,0.0,0.5,0.432,94.577,audio_features,14I61w6cyYUHiV2n28IYdP,spotify:track:14I61w6cyYUHiV2n28IYdP,https://api.spotify.com/v1/tracks/14I61w6cyYUHiV2n28IYdP,https://api.spotify.com/v1/audio-analysis/14I61w6cyYUHiV2n28IYdP,178213.0,4.0,
0.637,0.834,3.0,-4.686,0.0,0.323,0.614,0.0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733.0,4.0,
0.725,0.64,5.0,-7.905,0.0,0.332,0.0281,0.0,0.099,0.915,166.028,audio_features,6glsMWIMIxQ4BedzLqGVi4,spotify:track:6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,240027.0,3.0,
0.734,0.735,7.0,-6.201,1.0,0.065,0.000813,3.25e-05,0.559,0.729,96.806,audio_features,0eO8MW9YSTK3CjdaTYKlhF,spotify:track:0eO8MW9YSTK3CjdaTYKlhF,https://api.spotify.com/v1/tracks/0eO8MW9YSTK3CjdaTYKlhF,https://api.spotify.com/v1/audio-analysis/0eO8MW9YSTK3CjdaTYKlhF,246200.0,4.0,
0.51,0.931,11.0,-3.302,1.0,0.347,0.0738,0.0,0.5,0.53,201.936,audio_features,0LWkaEyQRkF0XAms8Bg1fC,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/tracks/0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,268867.0,4.0,
0.879,0.564,10.0,-7.682,0.0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373.0,4.0,
0.325,0.848,7.0,-5.611,1.0,0.279,0.0109,0.0,0.124,0.433,100.093,audio_features,1EoHEkVcysf4WVDx6r9WzQ,spotify:track:1EoHEkVcysf4WVDx6r9WzQ,https://api.spotify.com/v1/tracks/1EoHEkVcysf4WVDx6r9WzQ,https://api.spotify.com/v1/audio-analysis/1EoHEkVcysf4WVDx6r9WzQ,233560.0,5.0,
0.563,0.496,6.0,-9.381,0.0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,audio_features,4qikXelSRKvoCqFcHLB2H2,spotify:track:4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,329320.0,4.0,
0.88,0.814,11.0,-6.307,0.0,0.14,0.168,0.00672,0.0584,0.942,138.083,audio_features,7m97yKVzPpXV9Z4ezEziOD,spotify:track:7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,283067.0,4.0,
0.82,0.809,4.0,-6.759,0.0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,7gKgd0P3dAAePiSQQBqrlf,spotify:track:7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,231240.0,4.0,
0.797,0.75,0.0,-9.369,1.0,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120.0,4.0,
0.865,0.664,2.0,-6.822,1.0,0.108,0.00689,0.0,0.142,0.565,162.831,audio_features,3wMUvT6eIw2L5cZFG1yH9j,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/tracks/3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/audio-analysis/3wMUvT6eIw2L5cZFG1yH9j,287000.0,4.0,
0.871,0.597,5.0,-4.932,0.0,0.0464,0.126,0.000113,0.0638,0.635,125.999,audio_features,5z7mYFfhw6N6f23VwrokJD,spotify:track:5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,234000.0,4.0,
